   0.244640E+10   0.195445E+10  -0.147138E+10   0.621349E+29   0.107721E+10   0.741242E+02   0.120198E+08
   0.245757E+10   0.130594E+10  -0.208186E+10   0.621349E+29   0.107730E+10   0.741048E+02   0.120188E+08
   0.246846E+10   0.101559E+10  -0.224987E+10   0.621349E+29   0.107739E+10   0.740857E+02   0.120178E+08
   0.247936E+10   0.150893E+10   0.196732E+10   0.621349E+29   0.107749E+10   0.740665E+02   0.120167E+08
   0.249025E+10   0.248520E+10   0.158480E+09   0.621349E+29   0.107758E+10   0.740474E+02   0.120157E+08
   0.250101E+10   0.243848E+10   0.555756E+09   0.621349E+29   0.107767E+10   0.740284E+02   0.120147E+08
   0.251155E+10   0.198279E+10  -0.154157E+10   0.621349E+29   0.107776E+10   0.740095E+02   0.120136E+08
   0.252209E+10   0.100344E+10   0.231389E+10   0.621349E+29   0.107785E+10   0.739907E+02   0.120126E+08
   0.253264E+10   0.246109E+10   0.597747E+09   0.621349E+29   0.107794E+10   0.739719E+02   0.120116E+08
   0.254306E+10   0.228818E+10  -0.110966E+10   0.621349E+29   0.107804E+10   0.739532E+02   0.120106E+08
   0.255326E+10   0.201569E+10  -0.156721E+10   0.621349E+29   0.107813E+10   0.739347E+02   0.120096E+08
   0.256346E+10   0.138450E+10   0.215743E+10   0.621349E+29   0.107822E+10   0.739162E+02   0.120086E+08
   0.257367E+10   0.214560E+10  -0.142133E+10   0.621349E+29   0.107831E+10   0.738977E+02   0.120076E+08
   0.258383E+10   0.813917E+09  -0.245229E+10   0.621349E+29   0.107840E+10   0.738793E+02   0.120066E+08
   0.259371E+10   0.255192E+10  -0.463683E+09   0.621349E+29   0.107848E+10   0.738611E+02   0.120056E+08
   0.260358E+10   0.143180E+10  -0.217453E+10   0.621349E+29   0.107857E+10   0.738429E+02   0.120046E+08
   0.261346E+10   0.234675E+10  -0.115020E+10   0.621349E+29   0.107866E+10   0.738247E+02   0.120036E+08
   0.262334E+10   0.185453E+10   0.185543E+10   0.621349E+29   0.107875E+10   0.738066E+02   0.120026E+08
   0.263300E+10   0.257810E+10  -0.534865E+09   0.621349E+29   0.107884E+10   0.737886E+02   0.120017E+08
   0.264256E+10   0.246331E+10  -0.956652E+09   0.621349E+29   0.107892E+10   0.737707E+02   0.120007E+08
   0.265212E+10   0.265056E+10   0.907123E+08   0.621349E+29   0.107901E+10   0.737528E+02   0.119997E+08
   0.266167E+10   0.126595E+10  -0.234134E+10   0.621349E+29   0.107910E+10   0.737350E+02   0.119988E+08
   0.267123E+10   0.507431E+09   0.262259E+10   0.621349E+29   0.107919E+10   0.737171E+02   0.119978E+08
   0.268049E+10   0.267417E+10  -0.183960E+09   0.621349E+29   0.107927E+10   0.736995E+02   0.119968E+08
   0.268974E+10   0.267058E+10  -0.320454E+09   0.621349E+29   0.107936E+10   0.736820E+02   0.119959E+08
   0.269899E+10   0.256840E+10  -0.829375E+09   0.621349E+29   0.107944E+10   0.736644E+02   0.119949E+08
   0.270824E+10   0.156342E+10  -0.221140E+10   0.621349E+29   0.107953E+10   0.736468E+02   0.119940E+08
   0.271747E+10   0.137760E+10   0.234241E+10   0.621349E+29   0.107961E+10   0.736293E+02   0.119930E+08
   0.272643E+10   0.495920E+09  -0.268095E+10   0.621349E+29   0.107970E+10   0.736120E+02   0.119921E+08
   0.273538E+10   0.268669E+10   0.513854E+09   0.621349E+29   0.107978E+10   0.735948E+02   0.119912E+08
   0.274434E+10   0.204585E+10   0.182918E+10   0.621349E+29   0.107987E+10   0.735775E+02   0.119902E+08
   0.275330E+10   0.235676E+10   0.142350E+10   0.621349E+29   0.107995E+10   0.735602E+02   0.119893E+08
   0.276225E+10   0.187258E+10   0.203064E+10   0.621349E+29   0.108004E+10   0.735430E+02   0.119883E+08
   0.277095E+10   0.185548E+10   0.205800E+10   0.621349E+29   0.108012E+10   0.735260E+02   0.119874E+08
   0.277962E+10   0.263366E+10  -0.888893E+09   0.621349E+29   0.108020E+10   0.735090E+02   0.119865E+08
   0.278829E+10   0.274555E+10  -0.486327E+09   0.621349E+29   0.108029E+10   0.734920E+02   0.119856E+08
   0.279695E+10   0.208810E+10  -0.186085E+10   0.621349E+29   0.108037E+10   0.734751E+02   0.119846E+08
   0.280562E+10   0.271541E+10  -0.705748E+09   0.621349E+29   0.108045E+10   0.734581E+02   0.119837E+08
   0.281416E+10   0.259232E+10   0.109516E+10   0.621349E+29   0.108053E+10   0.734412E+02   0.119828E+08
   0.282255E+10   0.236388E+10   0.154236E+10   0.621349E+29   0.108062E+10   0.734246E+02   0.119819E+08
   0.283094E+10   0.181262E+10  -0.217455E+10   0.621349E+29   0.108070E+10   0.734079E+02   0.119810E+08
   0.283934E+10   0.162900E+10  -0.232555E+10   0.621349E+29   0.108078E+10   0.733912E+02   0.119801E+08
   0.284773E+10   0.256474E+10   0.123760E+10   0.621349E+29   0.108086E+10   0.733745E+02   0.119792E+08
   0.285612E+10   0.269092E+10   0.957266E+09   0.621349E+29   0.108094E+10   0.733578E+02   0.119783E+08
