   0.1812777927E+09  0.7627727937E+02  0.1903458490E+28  0.1241692327E+18  0.2441799846E+16
   0.1874226410E+09  0.7627645813E+02  0.2103646966E+28  0.1241674502E+18  0.2441791082E+16
   0.1937758135E+09  0.7627558028E+02  0.2324889449E+28  0.1241655448E+18  0.2441781715E+16
   0.2003443760E+09  0.7627464191E+02  0.2569400207E+28  0.1241635081E+18  0.2441771702E+16
   0.2071356342E+09  0.7627363886E+02  0.2839626386E+28  0.1241613310E+18  0.2441760998E+16
   0.2141571421E+09  0.7627256667E+02  0.3138272500E+28  0.1241590039E+18  0.2441749557E+16
   0.2214167102E+09  0.7627142058E+02  0.3468327500E+28  0.1241565164E+18  0.2441737327E+16
   0.2289224144E+09  0.7627019548E+02  0.3833094687E+28  0.1241538574E+18  0.2441724253E+16
   0.2366826054E+09  0.7626888593E+02  0.4236224774E+28  0.1241510151E+18  0.2441710278E+16
   0.2447059171E+09  0.7626748612E+02  0.4681752423E+28  0.1241479770E+18  0.2441695340E+16
   0.2530012776E+09  0.7626598981E+02  0.5174136623E+28  0.1241447294E+18  0.2441679372E+16
   0.2615779181E+09  0.7626439037E+02  0.5718305322E+28  0.1241412580E+18  0.2441662303E+16
   0.2704453841E+09  0.7626268068E+02  0.6319704743E+28  0.1241375474E+18  0.2441644057E+16
   0.2796135456E+09  0.7626085315E+02  0.6984353893E+28  0.1241335810E+18  0.2441624554E+16
   0.2890926086E+09  0.7625889965E+02  0.7718904804E+28  0.1241293413E+18  0.2441603705E+16
   0.2988931265E+09  0.7625681150E+02  0.8530709108E+28  0.1241248094E+18  0.2441581419E+16
   0.3090260120E+09  0.7625457943E+02  0.9427891617E+28  0.1241199651E+18  0.2441557597E+16
   0.3195025494E+09  0.7625219352E+02  0.1041943163E+29  0.1241147871E+18  0.2441532132E+16
   0.3303344074E+09  0.7624964316E+02  0.1151525282E+29  0.1241092522E+18  0.2441504912E+16
   0.3415336527E+09  0.7624691702E+02  0.1272632254E+29  0.1241033359E+18  0.2441475815E+16
   0.3531127632E+09  0.7624400300E+02  0.1406476156E+29  0.1240970119E+18  0.2441444711E+16
   0.3650846422E+09  0.7624088815E+02  0.1554396545E+29  0.1240902522E+18  0.2441411463E+16
   0.3774626337E+09  0.7623755862E+02  0.1717873856E+29  0.1240830267E+18  0.2441375923E+16
   0.3902605369E+09  0.7623399964E+02  0.1898544227E+29  0.1240753034E+18  0.2441337933E+16
   0.4034926226E+09  0.7623019539E+02  0.2098215866E+29  0.1240670479E+18  0.2441297322E+16
   0.4171736490E+09  0.7622612897E+02  0.2318887155E+29  0.1240582237E+18  0.2441253912E+16
   0.4313188792E+09  0.7622178234E+02  0.2562766646E+29  0.1240487916E+18  0.2441207509E+16
   0.4459440983E+09  0.7621713617E+02  0.2832295167E+29  0.1240387097E+18  0.2441157906E+16
   0.4610656318E+09  0.7621216985E+02  0.3130170250E+29  0.1240279333E+18  0.2441104883E+16
   0.4767003647E+09  0.7620686133E+02  0.3459373129E+29  0.1240164146E+18  0.2441048203E+16
   0.4928657605E+09  0.7620118702E+02  0.3823198577E+29  0.1240041025E+18  0.2440987616E+16
   0.5095798823E+09  0.7619512176E+02  0.4225287882E+29  0.1239909425E+18  0.2440922850E+16
   0.5268614130E+09  0.7618863861E+02  0.4669665287E+29  0.1239768762E+18  0.2440853619E+16
   0.5447296780E+09  0.7618170880E+02  0.5160778273E+29  0.1239618411E+18  0.2440779613E+16
   0.5632046674E+09  0.7617430158E+02  0.5703542062E+29  0.1239457708E+18  0.2440700504E+16
   0.5823070596E+09  0.7616638409E+02  0.6303388817E+29  0.1239285940E+18  0.2440615940E+16
   0.6020582458E+09  0.7615792119E+02  0.6966322005E+29  0.1239102347E+18  0.2440525543E+16
   0.6224803557E+09  0.7614887536E+02  0.7698976486E+29  0.1238906114E+18  0.2440428913E+16
   0.6435962836E+09  0.7613920647E+02  0.8508684912E+29  0.1238696374E+18  0.2440325619E+16
   0.6654297158E+09  0.7612887164E+02  0.9403551115E+29  0.1238472199E+18  0.2440215201E+16
   0.6880051597E+09  0.7611782507E+02  0.1039253122E+30  0.1238232595E+18  0.2440097167E+16
   0.7113479727E+09  0.7610601778E+02  0.1148552327E+30  0.1237976505E+18  0.2439970992E+16
   0.7354843938E+09  0.7609339745E+02  0.1269346630E+30  0.1237702795E+18  0.2439836115E+16
   0.7604415754E+09  0.7607990816E+02  0.1402844980E+30  0.1237410255E+18  0.2439691934E+16
   0.7862476171E+09  0.7606549017E+02  0.1550383474E+30  0.1237097594E+18  0.2439537808E+16
   0.8129316004E+09  0.7605007962E+02  0.1713438728E+30  0.1236763431E+18  0.2439373050E+16
   0.8405236250E+09  0.7603360829E+02  0.1893642652E+30  0.1236406291E+18  0.2439196927E+16
